business_id ,categories,city,is_open,latitude,longitude,name,postal_code,pricerange,review_count,stars,state
xdIaJk3UYOnt-SWAz_ZKqg,"['Sandwiches', 'Fast Food', 'Restaurants']",Henderson,1,36.0369302,-114.9957062,Subway,89015,1,10,3.0,NV
nebRKfau_9iTxRDR6WGj9A,"['Karaoke', 'Lounges', 'Italian', 'Colleges & Universities', 'Nightlife', 'Education', 'Bars', 'Pubs', 'Restaurants', 'Filipino']",Las Vegas,1,36.1267512,-115.1977733,Kapuso Kapamilya,89102,2,46,3.0,NV
iH6heFdMwPXk9GIO6PwUvA,"['Food', 'Nightlife', 'Breweries', 'Bars', 'Restaurants', 'Sports Bars', 'Beer Bar', 'American (New)']",Las Vegas,1,36.1034073873,-115.17465888,Beerhaus,89109,2,234,3.5,NV
yjME88ri8wpBDm6i0xoi9Q,"['Bars', 'Nightlife', 'American (Traditional)', 'Restaurants']",Las Vegas,1,36.103399,-115.169402,Avenue Cafe,89109,2,207,3.0,NV
HGitzBs7x_fUvdTtrTacXg,"['Japanese', 'Restaurants']",Las Vegas,1,36.106704,-115.176915,Tetsu,89109,4,79,4.0,NV
bqDFZDfDPdCut0CbybDUrA,"['Italian', 'Restaurants']",Las Vegas,1,36.1362575,-115.1512526,Fresco Italiano,89109,2,91,3.5,NV
ufmokEGxGqEWIdvIVsNg_Q,"['Middle Eastern', 'Vegetarian', 'Restaurants', 'Persian/Iranian', 'Mediterranean']",Las Vegas,1,36.171313,-115.245475,Aria Mediterranean Restaurant,89145,2,146,4.5,NV
lsMvf-DxBO3As2KgLHtbFw,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife', 'Sports Bars', 'Burgers']",Las Vegas,1,36.1683045043,-115.061674133,Applebee's,89110,2,70,3.0,NV
sOf5D_Dw3fu5RVz3K-M6_A,"['Sandwiches', 'Restaurants', 'Fast Food']",North Las Vegas,1,36.2874000523,-115.178330854,Arby's,89084,1,17,2.5,NV
N6MzDoao6s68nAIW8vS9dQ,"['Specialty Food', 'Pizza', 'Italian', 'Restaurants', 'Pasta Shops', 'Food']",Las Vegas,1,36.1121815,-115.2980281,Biaggio's Pizzeria,89147,2,527,4.5,NV
N8D-5-fW7EkBdKjNYGhu0A,"['Tapas Bars', 'Restaurants']",Las Vegas,1,36.129868,-115.164896,La Cave Wine and Food Hideaway,89109,3,488,4.0,NV
SeNOJ2zYHziptxLuiRINLg,"['Tapas/Small Plates', 'Italian', 'Restaurants']",Las Vegas,1,36.11337,-115.175143,Lago,89109,3,590,4.0,NV
ByYn1vNlI6MY_ZNoaH8eCw,"['Venues & Event Spaces', 'Hotels & Travel', 'Event Planning & Services', 'Restaurants', 'American (Traditional)', 'Hotels']",Las Vegas,1,36.1074947,-115.1560042,Pegasus,89109,2,9,2.0,NV
T5iVkzBXvG5cG6de_TMquw,"['Sushi Bars', 'Japanese', 'Salad', 'Chinese', 'Restaurants', 'Seafood']",North Las Vegas,1,36.2602484642,-115.156276414,New China Cuisine,89031,1,94,3.5,NV
dGuVYsA5DMCm_TjSbX6x7g,"['Pizza', 'Restaurants', 'Hot Dogs']",Las Vegas,1,36.0124990687,-115.119525599,Windy City Beefs N Pizza,89183,1,379,4.0,NV
vfMV2La_c4rfq3NeT-lKFw,"['Japanese', 'Food', 'Restaurants']",Las Vegas,1,36.1725319,-115.197258,Sansei Japanese Cuisine,89107,1,11,3.0,NV
k9b96JXlNewj36ddrce9Jw,"['Tacos', 'Mexican', 'Restaurants', 'Vegan', 'Street Vendors', 'Vegetarian', 'Farmers Market', 'Food']",Las Vegas,1,36.1667834,-115.2861968,Garden Grill,89145,1,90,5.0,NV
ybHlmdUHLPKfv85bRK4Wtw,"['Restaurants', 'Food Trucks', 'Food', 'Coffee & Tea', 'Bagels', 'Cafes', 'Breakfast & Brunch', 'Juice Bars & Smoothies']",Las Vegas,1,36.0350856,-115.1357578,Grouchy John's Coffee,89123,1,846,4.5,NV
H1NqpoM2hT_A6M98PSrZvw,"['Hawaiian', 'Japanese', 'Restaurants', 'Asian Fusion', 'Gluten-Free']",Las Vegas,1,36.1440925,-115.2069467,Teriyaki Madness,89102,1,13,4.0,NV
8REOSFVMO-E1VrmLvY49Tg,"['Food Stands', 'Restaurants', 'Desserts', 'Street Vendors', 'Food', 'Ice Cream & Frozen Yogurt']",Las Vegas,1,36.1298994,-115.190887,Home-Made Ice Cream,89102,1,8,3.5,NV
3LWsVfsSmb_Nzbi2YQ-NIA,"['Food', 'Food Delivery Services', 'Vegetarian', 'Restaurants', 'Halal', 'Indian', 'Buffets']",Las Vegas,1,36.116164159,-115.136092119,Delhi Indian Cuisine,89119,2,529,4.0,NV
e-P17ZVKGvnBT58pqtxQeA,"['American (New)', 'Restaurants']",Las Vegas,1,36.1226617449,-115.170193634,Riva by Wolfgang Puck,89109,2,35,3.0,NV
SSWrPxJQ7ezB17OGwLUkWQ,"['Bakeries', 'Custom Cakes', 'Restaurants', 'Desserts', 'Food', 'Gluten-Free']",Las Vegas,1,36.0833352,-115.0999753,UR Sweet Madness,89120,0,4,5.0,NV
vQWVP7MtpgXFwUMvxCj9Tw,"['Italian', 'Restaurants', 'Pizza']",Las Vegas,1,36.112986,-115.16345,Metro Pizza,89109,1,76,3.5,NV
vF7nFTv22qA-YnCP09pvHQ,"['Greek', 'Mediterranean', 'Barbeque', 'Restaurants', 'Middle Eastern']",Las Vegas,1,36.0782601,-115.2985593,Ron's Grilled Barbeque and Kabobs,89148,1,50,4.0,NV
FMo1PJTUV5OpyiZlnTM1Rg,"['Restaurants', 'Mexican']",Las Vegas,1,36.157792437,-115.290611377,Sharky's Woodfired Mexican Grill,89117,2,73,4.5,NV
qYDp5JsCh5ebULZaFCqKiA,"['Restaurants', 'Nightlife', 'Pizza', 'Sports Bars', 'Bars']",Las Vegas,1,36.1153547,-115.2177135,Torino's Sports Pub & Restaurant,89103,2,3,2.5,NV
xlxDYmBKcxivtawHudutRw,"['Fast Food', 'Restaurants', 'Burgers', 'American (Traditional)']",Henderson,1,36.0319583,-115.0091278,Fatburger,89015,1,17,2.5,NV
dmTP4Am6wKrxwHrBdmFsQA,"['Restaurants', 'Burgers', 'Fast Food']",Las Vegas,1,36.09410437,-115.296797189,Burger King,89148,1,20,3.0,NV
iu-KRfucMNM1j9-EstPGXg,"['American (Traditional)', 'Fast Food', 'Restaurants']",Las Vegas,1,36.195414,-115.230741,Sonic Drive-In,89108,1,30,2.0,NV
DVfCbJhJUDWRlUfrKzaKOA,"['Barbeque', 'Noodles', 'Restaurants', 'Chinese']",Las Vegas,1,36.1253808,-115.1959803,Sam Woo BBQ Restaurant,89102,2,461,2.0,NV
HjnQcjcw-e_SMk0ZyszTug,"['Restaurants', 'Latin American']",Las Vegas,1,36.1302757,-115.1084305,El Guanaco Restaurant,89121,2,6,4.5,NV
RLvyPLb8uNeHW6mli1yOZA,"['Beverage Store', 'Internet Cafes', 'Food', 'Juice Bars & Smoothies', 'American (Traditional)', 'Desserts', 'Restaurants', 'Breakfast & Brunch']",Las Vegas,1,36.1140062,-115.3056816,Fiiz Drinks,89147,1,14,4.5,NV
2GzQ1Cc7eDWhKrqNAR1kAA,"['Mexican', 'Fast Food', 'Restaurants']",Las Vegas,1,36.1148843,-115.1556042,Chipotle Mexican Grill,89169,1,28,3.0,NV
Tyg2orO7RC9VL4zoooHS7g,"['Restaurants', 'Food', 'Pizza']",Las Vegas,1,36.01467,-115.154017,Rosati's Pizza,89183,2,79,3.5,NV
5fpXjlC71y_mKORnPdX5zA,"['Restaurants', 'Fast Food', 'Mexican']",Las Vegas,1,36.084093,-115.0336315,Roberto's Taco Shop,89122,1,37,2.5,NV
Jur1iiejUFw_YCkfDfy1gQ,"['Restaurants', 'Dim Sum', 'Chinese']",Las Vegas,1,36.1435449,-115.2163036,Orchids Garden Chinese Restaurant,89146,2,729,3.5,NV
PhrTUiNQVA_XsK43O2TA5w,"['Thai', 'Restaurants']",Las Vegas,1,36.1227751822,-115.144582987,Thai D Togo,89169,1,44,4.0,NV
VmSrPPO2WXmOKjUW7pDGsQ,"['Burgers', 'Restaurants', 'Diners', 'Breakfast & Brunch']",North Las Vegas,1,36.1971122,-115.1785325,Mega Tom's Burgers,89106,1,114,3.5,NV
4OUGSeQeASZGn9nSb8Ialg,"['Restaurants', 'Mexican']",Henderson,1,36.102059797,-114.929359765,Sonrisa Grill,89011,2,236,3.5,NV
zBD6zc8YU-TA0_KJmN1tpA,"['Salad', 'Italian', 'Restaurants', 'Pizza']",Las Vegas,1,36.1284285,-115.3144745,Rosati's Pizza,89117,2,143,3.5,NV
KGOFtZFxAZB15mUlXm39cA,"['Food', 'Restaurants', 'Italian', 'Nightlife', 'Tapas/Small Plates', 'Bars', 'Desserts']",North Las Vegas,1,36.19814,-115.190924,Pasta Cucina,89130,2,20,3.0,NV
Qc0l8rZ3nvrcERitgxu8XA,"['American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",Las Vegas,1,36.1594391,-115.1712276,Omelet House,89102,2,878,4.5,NV
yzmvsG3Vo-2_F3_0wHzJdA,"['Breakfast & Brunch', 'Diners', 'American (Traditional)', 'Restaurants']",Las Vegas,1,36.0997379,-115.3015683,Metro Diner,89147,2,195,4.5,NV
SAIrNOB4PtDA4gziNCucwg,"['Bars', 'Italian', 'Nightlife', 'Cocktail Bars', 'Steakhouses', 'Restaurants', 'Tapas Bars']",Las Vegas,1,36.1439242153,-115.191727262,Herbs & Rye,89102,3,1032,4.0,NV
obzBY9Pea6nUXsjtEjo-Cw,"['Seafood', 'Italian', 'Sandwiches', 'Steakhouses', 'Restaurants']",Boulder City,1,35.9714426,-114.8511708,The Bistro,89005,2,51,3.5,NV
gMUAn6xcuE-TbY1seFw_Ww,"['Food', 'Desserts', 'Pizza', 'Bakeries', 'Restaurants']",Las Vegas,1,36.29733,-115.270268,Presto Calzone Bakery,89131,1,169,4.5,NV
YTCCJ3ShO-zg0dlx1nk6dw,"['Restaurants', 'Sushi Bars', 'Nightlife', 'American (New)', 'Bars', 'Japanese']",Las Vegas,1,36.1022543,-115.1699583,Morimoto,89119,3,274,4.5,NV
haa0u6VwTWBXbIW0mxlSGw,"['Chinese', 'Restaurants']",Las Vegas,1,36.115409,-115.134947,China Joe's,89119,1,51,2.5,NV
46UHF46E1z-W2dOmhv-Fng,"['Bars', 'American (New)', 'Nightlife', 'Breakfast & Brunch', 'Restaurants', 'Sports Bars', 'Pubs', 'Pizza']",Las Vegas,1,36.1651692,-115.244802,PT's,89145,2,30,2.5,NV
ew_LPHk7pMCxK8pTQIGNtg,"['Barbeque', 'American (Traditional)', 'Restaurants', 'Burgers']",Las Vegas,1,36.020586184,-115.508670062,Angel & Willy's Roadhouse Grill,89161,2,5,3.5,NV
CTsLzuZ_AR841SiSacdEvg,"['Restaurants', 'Food', 'Chinese']",Las Vegas,1,36.1739669702,-115.118316114,Panda Bowl Chinese Restaurant,89101,1,16,4.0,NV
VA0GbpAN0qpa3bdHJ2a2iA,"['Mexican', 'Restaurants']",Las Vegas,1,36.1721046,-115.1148655,El Tenampa,89101,1,12,2.0,NV
9WeJvvyT-j3btKwvTXyzjw,['Restaurants'],Las Vegas,1,36.1486584,-115.2098129,Dotty's #7,89102,2,10,2.0,NV
O589S0opFB9oK8VcL5tRcA,"['Bars', 'Event Planning & Services', 'Adult Entertainment', 'Restaurants', 'Party & Event Planning', 'Party Supplies', 'Caterers', 'Nightlife', 'Dance Clubs', 'Wedding Planning', 'Steakhouses']",Las Vegas,1,36.140018,-115.173718,Treasures,89109,3,155,3.0,NV
KY5-vGUZhDmDi1ieXRUmmw,"['Tex-Mex', 'Mexican', 'Restaurants', 'Fast Food']",Las Vegas,1,36.174046,-115.062132,Taco Bell,89110,1,7,3.5,NV
qSNGooHe2XPOJMZI1mu-LQ,"['Restaurants', 'American (New)', 'American (Traditional)', 'Sandwiches']",Las Vegas,1,36.0601029976,-115.278773816,Subway,89113,1,9,4.0,NV
LFhF2la-C_vrNrQRz5GnIA,"['Restaurants', 'Burgers', 'Fast Food']",Las Vegas,1,36.196713071,-115.223579855,Burger King,89108,1,6,1.5,NV
NEZCr0zLIPNYWNF57KsJJQ,"['Japanese Curry', 'Fast Food', 'Izakaya', 'Japanese', 'Restaurants', 'Ethnic Food', 'Noodles', 'Specialty Food', 'Sushi Bars', 'Food', 'Ramen']",Las Vegas,1,36.128595,-115.109267,Ninja Teriyaki - Sushi 2 Go,89121,1,86,4.0,NV
gjCmXkMNVE0JSk8puUwv6g,"['Soup', 'American (New)', 'Vegetarian', 'Food Delivery Services', 'Event Planning & Services', 'Vegan', 'Gluten-Free', 'Breakfast & Brunch', 'French', 'Bakeries', 'Salad', 'Fast Food', 'Caterers', 'Sandwiches', 'Mediterranean', 'Personal Chefs', 'Food', 'Restaurants']",Las Vegas,1,36.1433307078,-115.262028687,Eatt Gourmet Bistro,89117,2,172,4.5,NV
VSmpIQJQTwJloxiIRG9UWg,"['Thai', 'Restaurants']",Las Vegas,1,36.1595695272,-115.23029767,Thai Bistro,89146,1,27,4.0,NV
hEsLl030Ncw10VKCD6g-dg,"['Restaurants', 'Breakfast & Brunch', 'Diners', 'American (Traditional)']",Henderson,1,36.0558473557,-115.037884712,Denny's,89014,1,104,2.5,NV
4k3RlMAMd46DZ_JyZU0lMg,"['Ramen', 'Noodles', 'Japanese', 'Restaurants']",Las Vegas,1,36.126455,-115.201851,Ramen Sora,89102,1,1099,4.0,NV
uke-ijDwYofkcv7-o_GqIA,"['Fast Food', 'Restaurants', 'Sandwiches']",Las Vegas,1,36.1284285,-115.3144745,Subway,89117,1,20,3.0,NV
Xgp67egWT56FmGrULkKOJg,"['Restaurants', 'Fast Food', 'Sandwiches']",Las Vegas,1,36.2769088,-115.2079082,Subway,89131,1,11,2.5,NV
C45YKxSDpBekWLPDl_-xBA,"['American (Traditional)', 'American (New)', 'Lounges', 'Tapas/Small Plates', 'Nightlife', 'Gay Bars', 'Gastropubs', 'Bars', 'Restaurants']",Las Vegas,1,36.1440692,-115.1976272,The Phoenix Kitchen,89102,1,7,4.5,NV
R_LcZEX_Ua4JnC3CFg_ZmQ,"['Sports Bars', 'Pubs', 'American (New)', 'Nightlife', 'Restaurants', 'Bars']",Las Vegas,1,36.0755982,-115.2899561,PT's,89148,2,22,3.5,NV
6hTlC1myJ8_MvN1xL19cGA,"['Event Planning & Services', 'Barbeque', 'Restaurants', 'Wedding Planning', 'Caterers']",Henderson,1,36.0633189,-115.0525302,The Smokin' Chef Las Vegas,89014,0,3,5.0,NV
kj1KQgC-mCRV4vYZlWitzg,"['Chinese', 'Event Planning & Services', 'Fast Food', 'Caterers', 'Restaurants']",Henderson,1,36.0011551,-115.1051946,Panda Express,89052,1,22,3.0,NV
-dGORHtjPRnQzTZ2-SYa_g,"['Restaurants', 'Sandwiches']",Las Vegas,1,36.127032,-115.168361,Great Wraps,89109,1,23,3.0,NV
2_hC_X9K080F8zWP4UUB4g,"['Food', 'Mexican', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt', 'Creperies', 'Restaurants']",North Las Vegas,1,36.2113762,-115.104936,Chamango,89030,1,17,4.0,NV
32FTAxYkehRO2lozvGszkQ,"['Sandwiches', 'Restaurants', 'Fast Food']",Las Vegas,1,36.1438977,-115.0641217,Subway,89142,1,3,3.0,NV
44FSoN5Wj2B9vZTTYHlQZQ,"['Mexican', 'Restaurants', 'Fast Food']",Henderson,1,35.9416550796,-115.116587411,Roberto's Taco Shop,89044,1,44,3.5,NV
Erj_jPPdF3IupgNS1Yfm4w,"['Pizza', 'Bars', 'Beer', 'Wine & Spirits', 'Restaurants', 'Food', 'American (Traditional)', 'Sports Bars', 'Nightlife']",Las Vegas,1,36.071911773,-115.114002787,Bentley's Bar and Grill,89120,2,26,3.0,NV
7YuRqwlt_BUBlj8SgdUWZw,"['Fast Food', 'Restaurants', 'Sandwiches']",Henderson,1,35.9992908,-115.1040108,Subway,89052,1,12,4.5,NV
WlqxMI84U-Cku3Qs-tJUJQ,"['Restaurants', 'Fast Food', 'Sandwiches']",Las Vegas,1,36.1954921,-115.06261,Subway,89115,1,7,2.5,NV
E67gGK8yOn9kkNzx8FzQKA,"['Bars', 'Nightlife', 'Chicken Wings', 'American (Traditional)', 'Restaurants', 'Sports Bars']",Las Vegas,1,36.1120909,-115.3142768,Buffalo Wild Wings,89147,2,255,3.0,NV
-U7tvCtaraTQ9b0zBhpBMA,"['Buffets', 'American (Traditional)', 'Restaurants']",Las Vegas,1,36.1020911813,-115.171778365,MGM Grand Buffet,89109,2,961,2.5,NV
t4EnHrsawt4P8-DFz5rF7Q,"['Restaurants', 'Burgers', 'American (New)']",Henderson,1,36.020696,-115.0901928,Turf Grill,89052,1,15,3.0,NV
dSjzFrUbIjqlhd2cJp-zSA,"['American (Traditional)', 'Food', 'Fast Food', 'Chicken Shop', 'Salad', 'Restaurants', 'American (New)']",Las Vegas,1,36.0724699,-115.2435649,Rotisserie Chicken,89118,2,25,4.5,NV
A3Zj-YXGAhgsiYT4RTCKwQ,"['Fast Food', 'Restaurants', 'Sandwiches']",Henderson,1,36.0813366,-115.0533639,Subway,89014,1,5,1.5,NV
wlQCPszSqUi2xpGqZsWjLA,"['Breakfast & Brunch', 'Restaurants', 'American (Traditional)', 'Cafes']",Las Vegas,1,36.143431,-115.275792,Biscuits Cafe,89117,2,226,3.5,NV
Zdg1CnOe2zVDf5Egzf9RXw,"['American (Traditional)', 'Food', 'Breakfast & Brunch', 'Restaurants', 'Diners']",Las Vegas,1,36.120832,-115.171846,Denny's,89109,2,189,2.5,NV
0d0i0FaJq1GIeW1rS2D-5w,"['Food', 'Waffles', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Desserts']",Las Vegas,1,36.103262,-115.174101,Bruxie,89109,2,720,4.5,NV
mAIPUQPJiWXudRbOaBX33g,"['Restaurants', 'Chicken Wings', 'Fast Food']",Las Vegas,1,36.0588028,-115.2784238,Popeyes Louisiana Kitchen,89113,1,81,1.5,NV
LIU7IcJtD9VieoIo__wd9Q,"['Restaurants', 'Thai']",Las Vegas,1,36.167051,-115.205057,Thai Pan Cuisine,89107,1,152,4.5,NV
eBj_YyJU5jVu6tbZCkdtDA,"['Restaurants', 'Nightlife', 'Bars', 'Pizza', 'Cocktail Bars', 'Italian']",Las Vegas,1,36.1671901,-115.2855925,Brio Tuscan Grille,89145,2,406,4.0,NV
HU7yPtYVgStoZl6t40wdHg,"['Sandwiches', 'Fast Food', 'Restaurants']",Las Vegas,1,36.2400119,-115.065612,Subway,89115,1,4,3.0,NV
8b5ll2kjXfjgFIqWsjkr8Q,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)', 'Cafes']",Las Vegas,1,36.090754,-115.1766701,Seabreeze Cafe,89119,2,69,3.0,NV
yLiaMaJFq03JxXPk4puloQ,"['Food', 'Fast Food', 'Burgers', 'Restaurants']",Las Vegas,1,36.0709274,-115.2788344,McDonald's,89113,1,41,2.5,NV
bAdwf-n52f46-ZjlfJ1Hwg,"['Restaurants', 'Mexican']",Las Vegas,1,36.2730007,-115.2520114,Robertos Taco Shop,89130,2,22,2.5,NV
pbeRNz7IU9rBqDOJcJf6LQ,"['Restaurants', 'Mexican']",Las Vegas,1,36.1871651,-115.1166748,La Palapa,89101,2,35,4.0,NV
9pTewioF128zRmHKAYGYDQ,"['Restaurants', 'Pizza']",Las Vegas,1,36.2994762,-115.2804654,Papa John's Pizza,89131,2,43,2.5,NV
emwtizy_UAmUjcNP88I0Tw,"['Breakfast & Brunch', 'Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'Nightlife', 'Music Venues', 'Arts & Entertainment', 'Coffee & Tea', 'Cafes', 'American (New)']",Las Vegas,1,36.0952055,-115.2982296,Kaffe Live,89148,1,47,4.5,NV
R85cLeVsvN1FketwQ_LyrQ,"['American (Traditional)', 'Restaurants', 'Food', 'Cafes', 'Sandwiches', 'Bakeries', 'Breakfast & Brunch']",Henderson,1,36.058998483,-115.045643881,Corner Bakery Cafe,89014,1,54,4.0,NV
sUMi2q41l4AzOsmJMRY8zQ,"['Restaurants', 'Breakfast & Brunch', 'Delis', 'Sandwiches']",Las Vegas,1,36.0115411891,-115.175896473,Del Mar Deli,89183,2,109,3.5,NV
PkqN5st3zZ_Xce_5QlBtNQ,"['Food', 'Coffee & Tea', 'Restaurants', 'Hawaiian', 'Breakfast & Brunch']",Las Vegas,1,36.1807743109,-115.258974354,Cinnamon's,89128,2,240,4.0,NV
OwL4BM7GchsxBXxWrkmmqw,"['Pizza', 'Restaurants']",Las Vegas,1,36.2390999,-115.2095237,Papa Murphys Take and Bake Pizza,89130,1,21,3.5,NV
Ws3AWw9WPWDdpUQjhkXcxg,"['Fast Food', 'Restaurants']",Las Vegas,1,36.041506,-115.189211,Jack In the Box,89139,1,9,3.0,NV
QMPDsRxHmDtap9ECO1Uwjg,"['Restaurants', 'Pizza']",Las Vegas,1,36.1964168,-115.2325496,Mr Eat'z,89108,1,54,3.5,NV
Wcuo6YmYj3xhCso5sMQcOw,"['Pizza', 'Gluten-Free', 'Restaurants', 'Fast Food', 'Salad']",Henderson,1,36.0005078,-115.105592,Blaze Fast-Fire'd Pizza,89052,1,364,4.5,NV
sSmt7JFTDNCcK1KfMVO2hw,"['Lounges', 'Music Venues', 'Nightlife', 'Seafood', 'Burgers', 'Arts & Entertainment', 'Restaurants', 'Bars']",Las Vegas,1,36.1689181,-115.1415925,Mickie Finnz,89101,2,182,2.5,NV
-AGdGGCeTS-njB_8GkUmjQ,"['Restaurants', 'Korean']",Las Vegas,1,36.143672,-115.1409598,Woo Chun Korean BBQ,89109,4,7,4.5,NV
X075p7boJU1j1JNHUj5UQQ,"['American (Traditional)', 'Food', 'Burgers', 'Restaurants', 'Sandwiches', 'Steakhouses']",Las Vegas,1,36.1696573665,-115.145546973,Claim Jumper,89101,2,176,3.5,NV
nQkRCLpTwypQf97MyotaRA,"['Delis', 'Shopping', 'Food', 'Restaurants', 'Grocery', 'Drugstores']",Henderson,1,36.0416401,-114.9812631,Albertsons,89015,2,21,3.0,NV
5eV8oUGdBXylwB7HeaDFOA,"['Greek', 'Restaurants', 'Diners', 'Mediterranean']",Henderson,1,36.0555174045,-115.041651831,The Great Greek,89014,2,755,4.5,NV
p91DHXkz5o_k825LwQPK9g,"['Chinese', 'Restaurants']",Las Vegas,1,36.1266135,-115.2070496,Rice To-Go,89102,1,29,3.0,NV
yZIA98HUgPYx4BY8iZr3IA,"['Fast Food', 'Restaurants']",Las Vegas,1,36.1458129,-115.2076281,Jack in the Box,89102,1,18,2.0,NV
Wu8Ia0A5HkIlpu5ptfvcvg,"['Bars', 'Pubs', 'Restaurants', 'Sports Bars', 'Nightlife', 'American (New)']",Las Vegas,1,36.144954921,-115.204612862,PT's,89102,1,20,3.5,NV
4Wou6LarHqefHP21qRu0Ag,"['Food', 'Juice Bars & Smoothies', 'Restaurants', 'Salad', 'Sandwiches']",Las Vegas,1,35.983832964,-115.202399727,Tropical Smoothie,89141,1,109,1.5,NV
vATbGMxLd9cZ3VY_GZAIJw,"['Restaurants', 'American (Traditional)', 'Nightlife']",Las Vegas,1,36.100871945,-115.24453159,Cariba Charlie's,89103,1,5,3.5,NV
PWWuvwKa3sUnBIjTar4dEw,"['Burgers', 'Restaurants', 'Fast Food']",Las Vegas,1,36.1736918,-115.117272,Burger King,89101,1,7,2.0,NV
eTXYID00jGxq1vZpntBUFw,"['Steakhouses', 'Restaurants', 'American (New)', 'Burgers', 'American (Traditional)']",Boulder City,1,35.9737209,-114.841642,Little City Grille,89005,1,360,4.5,NV
qtZ50TWkfNS2UtLLuD1m8Q,"['Ice Cream & Frozen Yogurt', 'Burgers', 'Hot Dogs', 'Fast Food', 'Food', 'Restaurants']",Las Vegas,1,36.1586242,-115.2047571,Freddy's Frozen Custard & Steakburgers,89102,1,72,4.5,NV
Ln3jC2yAs5KtopUDAhYZBA,"['Mexican', 'Fast Food', 'Restaurants', 'Burgers']",Henderson,1,36.061676,-115.03682,Carl's Jr.,89014,1,19,3.0,NV
mDR12Hafvr84ctpsV6YLag,"['Burgers', 'American (Traditional)', 'Sandwiches', 'Breakfast & Brunch', 'Restaurants']",Las Vegas,1,36.0865254,-115.2262491,Mr Mamas,89118,1,1292,4.5,NV
FSnqO-YWUdRb0Xc95nXbvw,"['Restaurants', 'Vietnamese']",Las Vegas,1,36.0289643,-115.1171379,Lemongrass Café,89123,1,452,3.5,NV
eNMNXsMjT_PJ5sslcmoYQQ,"['Fast Food', 'Restaurants', 'Tex-Mex', 'Mexican']",North Las Vegas,1,36.27666,-115.14393,Taco Bell,89031,1,19,2.0,NV
LdI_mN9SqgSiX-OqQtZcig,"['Nightlife', 'Restaurants', 'American (Traditional)', 'Casinos', 'Bars', 'Arts & Entertainment']",North Las Vegas,1,36.274872,-115.179362,Five Star Tavern,89031,2,50,3.5,NV
QzvLnOqwH6BIY_jCOvzuQQ,"['Pizza', 'Restaurants']",Las Vegas,1,36.1715690619,-115.209041891,Pizza Hut,89107,2,22,2.5,NV
yw9VoFdKeN0EAerh1VceVQ,"['Hot Pot', 'Restaurants', 'Karaoke', 'Barbeque', 'Nightlife']",Las Vegas,1,36.1256933,-115.2112778,Space BBQ & Karaoke,89146,2,17,4.5,NV
m97jaBYRscg-hqDjMVIIWg,"['Bars', 'Nightlife', 'Burgers', 'Sports Bars', 'American (Traditional)', 'Salad', 'Restaurants']",North Las Vegas,1,36.2390635711,-115.165314988,Applebee's,89032,2,95,3.0,NV
T419Y3fiJW9EuFDkFougVA,"['Sushi Bars', 'Steakhouses', 'Asian Fusion', 'Restaurants']",Henderson,1,36.11426877,-114.922281504,Marssa,89011,3,99,4.0,NV
LtO6vTBfYzlgWArn3kRe_A,"['Mexican', 'Restaurants']",North Las Vegas,1,36.2186522367,-115.125405192,Tacos El Gordo,89030,1,287,4.0,NV
0YctfylXsdutJo8qFYnZJA,"['American (Traditional)', 'Restaurants']",Las Vegas,1,36.1745644,-115.2606002,Westcliff Station,89145,1,19,4.0,NV
w6zW6gIyg1sI5V6Wag_SYg,"['Asian Fusion', 'Teppanyaki', 'Restaurants', 'Japanese']",Las Vegas,1,36.0125177,-115.1526505,Teppan Bento,89183,2,269,4.5,NV
PtwW1Hwme8Y0wy54zNr8Xw,"['American (Traditional)', 'American (New)', 'Restaurants', 'Breakfast & Brunch']",Las Vegas,1,36.1910596779,-115.304284944,Egg Works,89134,2,338,4.5,NV
8yiLVWzJyyTEhYE0fVNvlA,"['Restaurants', 'Italian']",Las Vegas,1,36.119468,-115.173077,Il Mulino New York,89109,4,256,4.0,NV
ECOkEVUodMLUxvI0PMI4gQ,"['Arts & Entertainment', 'Restaurants', 'Lounges', 'Bars', 'Asian Fusion', 'Music Venues', 'Nightlife', 'Dance Clubs']",Las Vegas,1,36.122643,-115.170356,Tao Nightclub,89109,3,2071,3.0,NV
3WipOV5JlbCEO_o0tV49yA,"['Restaurants', 'Chicken Wings', 'American (Traditional)', 'Sports Bars', 'Bars', 'Nightlife']",Henderson,1,36.003156,-115.111642,Buffalo Wild Wings,89052,2,215,3.0,NV
1uDUisf3ro5V3vC60cxfFw,"['Latin American', 'Food', 'Restaurants', 'Food Trucks', 'Venezuelan']",Las Vegas,1,35.9208835,-115.1652008,Mr. Cooker,89044,1,44,4.5,NV
DzshamutZ350laV6Ji9xFQ,"['Restaurants', 'Karaoke', 'Nightlife', 'Hawaiian', 'Filipino', 'Seafood']",Las Vegas,1,36.1278425,-115.225183,Cafe de Cebu,89146,2,84,3.0,NV
T6VKCBhHojQkCWp_IYO24w,"['Restaurants', 'Fast Food', 'Burgers']",Las Vegas,1,36.0993419,-115.2979359,McDonald's,89147,1,29,2.0,NV
